,Latitude,Longitude,Name,X,Y
107,1.29096802761,103.846867779,4219,29507.9097,30374.2086
108,1.28898962159,103.847089764,4222,29532.6159,30155.4468
109,1.29084476108,103.84857901,4223,29698.3552,30360.5795
110,1.29044830819,103.848751236,4229,29717.5227,30316.7419
111,1.28882717915,103.847493811,4239,29577.5831,30137.485
112,1.29043039391,103.850262165,4249,29885.6762,30314.7621
113,1.28973833304,103.848884722,4251,29732.379,30238.2366
114,1.29464575343,103.843921423,4311,29180.0039,30780.871
115,1.29214000802,103.843036462,4321,29081.5165,30503.7982
116,1.29197057159,103.84328385,4329,29109.0487,30485.0629
117,1.29183939407,103.845040893,4331,29304.5926,30470.5588
118,1.29221099956,103.845005,4339,29300.5978,30511.649
119,1.28592554129,103.849236429,5009,29771.5237,29816.638
120,1.2815458329,103.840877222,5012,28841.2152,29332.3482
121,1.28406979968,103.842998743,5013,29077.3221,29611.4362
122,1.28118388836,103.84105,5019,28860.4441,29292.3263
123,1.28571089893,103.844372034,5022,29230.1572,29792.9011
124,1.28692928354,103.845403756,5023,29344.9787,29927.6243
125,1.28724656521,103.848333438,5029,29671.0274,29962.7094
126,1.28293819127,103.842542768,5039,29026.5763,29486.3086
127,1.28531114716,103.844550707,5049,29250.0422,29748.6987
128,1.28676420091,103.845750365,5059,29383.5534,29909.3705
129,1.28027629972,103.840297915,5069,28776.7434,29191.9696
130,1.28601166686,103.846346667,5129,29449.9172,29826.1595
131,1.2839851315,103.845273873,5131,29330.5253,29602.0751
132,1.28209139588,103.845280614,5189,29331.2765,29392.6756
133,1.28447078749,103.846670793,5199,29485.9906,29655.7772
134,1.27836884899,103.841346503,5239,28893.4434,28981.0539
135,1.28079364572,103.842201123,5241,28988.5549,29249.1757
136,1.27915717364,103.84200087,5259,28966.2689,29068.223
137,1.28112262013,103.844724249,5269,29269.3581,29285.5531
138,1.27975329522,103.843822124,5271,29168.9596,29134.1398
139,1.28449667285,103.849086859,5319,29754.8787,29658.641
140,1.2751916569,103.843091904,5411,29087.6939,28629.7371
141,1.27470669444,103.843186838,5419,29098.2595,28576.1125
142,1.27777470535,103.843463472,5421,29129.0454,28915.3574
143,1.27769413089,103.843706544,5429,29156.0973,28906.448
144,1.27553472183,103.841126944,5519,28869.0092,28667.6707
145,1.27676861092,103.840592222,5521,28809.4985,28804.1076
146,1.27329192035,103.841929093,5629,28958.2829,28419.6736
147,1.27346055939,103.840347182,5631,28782.2285,28438.3203
148,1.2727239311,103.841406188,5641,28900.0878,28356.8681
149,1.27238421234,103.840939122,5649,28848.1072,28319.3036
150,1.27324242135,103.843050853,5651,29083.126,28414.2007
151,1.28166000048,103.838013889,6011,28522.5496,29344.9715
152,1.28168237118,103.838756424,6029,28605.1877,29347.4453
153,1.28607055586,103.838791667,6031,28609.1089,29832.6681
154,1.28705997887,103.839625556,6039,28701.9135,29942.0736
155,1.28474856859,103.83517705,6049,28206.8324,29686.489
156,1.2847598095,103.834056717,6051,28082.1486,29687.7319
157,1.28623157706,103.834961625,6069,28182.8572,29850.4724
158,1.28685859455,103.833600282,6071,28031.3512,29919.8047
159,1.28837086449,103.833498818,6081,28020.059,30087.0237
160,1.29078162067,103.834409167,6129,28121.3731,30353.5927
161,1.2915247219,103.8322275,6131,27878.5723,30435.761
162,1.28963300964,103.833812419,6141,28054.9602,30226.5852
163,1.2898404573,103.834115267,6149,28088.6645,30249.5237
164,1.28870976839,103.83737277,6151,28451.197,30124.4983
165,1.2890938538,103.836879404,6159,28396.2895,30166.9684
166,1.28901705713,103.839942861,6161,28737.2263,30158.4773
167,1.28937078938,103.839989449,6169,28742.4111,30197.5912
168,1.28607730006,103.842447886,6171,29016.0155,29833.415
169,1.28779136496,103.843294281,6189,29110.2114,30022.9478
170,1.30099699065,103.849810188,7011,29835.3674,31483.1616
171,1.30324521602,103.849957768,7021,29851.7901,31731.7589
172,1.30572083261,103.851205833,7031,29990.6864,32005.5008
173,1.30879366449,103.853175199,7111,30209.8561,32345.2804
174,1.31313747781,103.856356144,7211,30563.8611,32825.6
175,1.31503278624,103.857882704,7221,30733.7506,33035.1751
176,1.3096482071,103.857353913,7231,30674.907,32439.7754
177,1.31557142075,103.859006167,7241,30858.7806,33094.7358
178,1.31538504448,103.859467697,7249,30910.1446,33074.1278
179,1.31038833294,103.858706667,7319,30825.4549,32521.6162
180,1.31284472593,103.859890883,7329,30957.2441,32793.2329
181,1.30824994529,103.858909607,7331,30848.0427,32285.1645
182,1.31351833302,103.860545278,7351,31030.0713,32867.7177
183,1.31358973169,103.860793041,7359,31057.6448,32875.6129
184,1.3116763605,103.861894837,7361,31180.2666,32664.0435
185,1.31140805615,103.862378889,7369,31234.1374,32634.3764
186,1.30950749977,103.863501389,7371,31359.0635,32424.2241
187,1.31017336769,103.863382255,7379,31345.8042,32497.8522
188,1.30653024112,103.856163025,7419,30542.3754,32095.0055
189,1.29734199992,103.849041,7509,29749.7662,31079.011
190,1.30138184817,103.852525647,7517,30137.5732,31525.7193
191,1.30097494001,103.852179863,7518,30099.0909,31480.7252
192,1.30431906248,103.855015643,7529,30414.6845,31850.5036
193,1.30365644358,103.852573233,7531,30142.8672,31777.2324
194,1.30461300714,103.852000972,7539,30079.179,31883.0038
195,1.30171975805,103.854613227,7551,30369.9017,31563.0855
196,1.29945446483,103.852679839,7561,30154.735,31312.5993
197,1.2994953133,103.853013954,7569,30191.919,31317.1164
198,1.30063444615,103.851140093,7571,29983.3742,31443.0743
199,1.30320609819,103.8555,7589,30468.5901,31727.4382
200,1.29706985035,103.843610286,8011,29145.376,31048.915
201,1.29624633745,103.844070092,8019,29196.5487,30957.8554
202,1.29831153776,103.845256959,8031,29328.6355,31186.2152
203,1.29811014223,103.847806369,8041,29612.3623,31163.9474
204,1.29930997261,103.845290215,8057,29332.336,31296.617
205,1.29895834299,103.846541152,8058,29471.5544,31257.7363
206,1.29821382274,103.849361284,8069,29785.4104,31175.4129
207,1.29921444431,103.849103292,8079,29756.6975,31286.0563
208,1.29986928675,103.840937461,8111,28847.9132,31358.4612
209,1.3002756931,103.838776185,8121,28607.3825,31403.3989
210,1.30073968429,103.841005008,8137,28855.4303,31454.7053
211,1.30047857338,103.841847006,8138,28949.1372,31425.8333
212,1.30211335089,103.834316723,9011,28111.0844,31606.597
213,1.30252834763,103.832397843,9022,27897.5304,31652.4852
214,1.30323727291,103.8325418,9023,27913.5516,31730.8745
215,1.30234004189,103.837012534,9037,28411.1036,31631.6636
216,1.3015426246,103.838524819,9038,28579.4074,31543.4896
217,1.30446065245,103.832944672,9047,27958.3876,31866.1495
218,1.30386684463,103.834130701,9048,28090.3817,31800.4893
219,1.30044251736,103.836238042,9059,28324.91,31421.845
220,1.30453752631,103.829145296,9111,27535.5519,31874.6502
221,1.30397379234,103.826996452,9121,27296.405,31812.3159
222,1.30391999963,103.823338056,9131,26889.259,31806.3691
223,1.3036902144,103.82364008,9139,26922.8714,31780.9605
224,1.30543500011,103.821776667,9141,26715.4915,31973.8908
225,1.30608981363,103.821221503,9149,26653.7071,32046.297
226,1.30608110365,103.825813676,9159,27164.7736,32045.3319
227,1.30701353268,103.828355073,9169,27447.6078,32148.4344
228,1.30587966248,103.830490046,9179,27685.2104,32023.0565
229,1.30488653089,103.825497558,9191,27129.5922,31913.2423
230,1.30702238405,103.832655226,9212,27926.175,32149.4126
231,1.30783805601,103.833050834,9213,27970.2024,32239.6054
232,1.30731999701,103.833160883,9219,27982.4499,32182.3211
233,1.2821015597,103.817224803,10009,26208.8945,29393.802
234,1.2777380591,103.837497092,10011,28465.035,28911.3034
235,1.2783204663,103.837625747,10017,28479.3532,28975.703
236,1.27900819694,103.838603606,10018,28588.1809,29051.7489
237,1.27744837945,103.838388945,10021,28564.2912,28879.2723
238,1.27734776752,103.836369959,10039,28339.5942,28868.1468
239,1.27605834769,103.835190653,10041,28208.3469,28725.5693
240,1.27623302421,103.834837867,10049,28169.0847,28744.8841
241,1.2774116353,103.832144109,10051,27869.2908,28875.2088
242,1.27739664114,103.83275178,10059,27936.9198,28873.5508
243,1.27860472158,103.829486389,10061,27573.508,29007.1344
244,1.27855472188,103.8300825,10069,27639.8504,29001.6056
245,1.28045309408,103.826389208,10071,27228.8172,29211.5186
246,1.28039501396,103.827089069,10079,27306.7061,29205.0962
247,1.28227835445,103.822417443,10081,26786.7929,29413.348
248,1.28292332242,103.821656609,10089,26702.1186,29484.6656
249,1.28394108602,103.817839622,10091,26277.3201,29597.2069
250,1.28420923904,103.817657233,10099,26257.0218,29626.858
251,1.28502568151,103.81374366,10101,25821.4743,29717.139
252,1.28531403123,103.813655377,10109,25811.6493,29749.0233
253,1.28592835097,103.809354109,10111,25332.9547,29816.9557
254,1.2859800904,103.81122515,10119,25541.186,29822.6749
255,1.28266111217,103.828941112,10121,27512.8238,29455.6692
256,1.28232000043,103.828571945,10129,27471.7385,29417.9509
257,1.28619141408,103.806865491,10131,25055.9925,29846.0466
258,1.28635135454,103.808100022,10139,25193.3857,29863.7306
259,1.28583847168,103.832381799,10141,27895.7442,29807.0048
260,1.2860679743,103.832833843,10149,27946.0529,29832.382
261,1.28572048387,103.828529229,10151,27466.9853,29793.9588
262,1.2859313541,103.826689693,10161,27262.2603,29817.2762
263,1.28599961389,103.82748124,10169,27350.3529,29824.8238
264,1.28736808004,103.823460049,10171,26902.8286,29976.1431
265,1.28722333291,103.823958333,10179,26958.2833,29960.1375
266,1.28848771158,103.820944846,10181,26622.9083,30099.9474
267,1.28858805234,103.821831929,10189,26721.6331,30111.0421
268,1.28860026056,103.819031217,10191,26409.9376,30112.3936
269,1.28875723303,103.819366187,10199,26447.217,30129.7506
270,1.28928144509,103.816628547,10201,26142.5413,30187.7171
271,1.28954631794,103.816728854,10209,26153.7048,30217.0053
272,1.29075500016,103.811441667,10211,25565.287,30350.6596
273,1.29089526667,103.811914248,10219,25617.8814,30366.1691
274,1.2903290658,103.831117934,10221,27755.087,30303.5516
275,1.29052137858,103.831781895,10229,27828.9802,30324.8165
276,1.2904161296,103.827914314,10231,27398.5515,30313.1792
277,1.29061878569,103.828660113,10239,27481.5526,30335.5877
278,1.2906166669,103.823623268,10241,26920.9948,30335.355
279,1.29088138886,103.824077778,10249,26971.578,30364.6264
280,1.29090335819,103.820472329,10261,26570.3225,30367.0574
281,1.29125331897,103.820575833,10269,26581.8418,30405.7542
282,1.29115999963,103.817576667,10271,26248.0603,30395.4373
283,1.29151373198,103.817576609,10279,26248.0541,30434.5512
284,1.29153833279,103.814451667,10281,25900.2749,30437.2738
285,1.29186997478,103.814406394,10289,25895.2367,30473.9451
286,1.29215855294,103.810658661,10291,25478.1465,30505.858
287,1.29233498444,103.811464868,10299,25567.8706,30525.3661
288,1.29677663293,103.810072376,10301,25412.9027,31016.5021
289,1.29652831393,103.810430154,10309,25452.72,30989.0439
290,1.29558725456,103.813177787,10311,25758.5065,30884.9838
291,1.29402805631,103.814208268,10319,25873.1888,30712.5748
292,1.29428332991,103.815878399,10321,26059.06,30740.8003
293,1.29364671292,103.815974601,10329,26069.7659,30670.4064
294,1.28136306669,103.818344232,10331,26333.4773,29312.1425
295,1.28115835056,103.818572509,10339,26358.8825,29289.5059
296,1.2848463959,103.820593015,10341,26583.7504,29697.3097
297,1.28498334066,103.821041496,10349,26633.6627,29712.4521
298,1.28675501786,103.822049902,10351,26745.8908,29908.3545
299,1.28723833361,103.82259299,10359,26806.3322,29961.7968
300,1.28038092088,103.823530258,10361,26910.6393,29203.5391
301,1.280374711,103.823873439,10369,26948.8326,29202.8523
302,1.28365072273,103.824502654,10371,27018.8603,29565.0965
303,1.28373603371,103.824895209,10379,27062.5485,29574.5296
304,1.28906972142,103.825594117,10381,27140.333,30164.301
305,1.28875833003,103.82573455,10389,27155.9619,30129.8689
306,1.27619610027,103.831110057,10391,27754.209,28740.8013
307,1.27588166246,103.830194542,10399,27652.3194,28706.0325
308,1.28816729884,103.811678504,10401,25591.6425,30064.5247
309,1.28788221811,103.810993178,10409,25515.3712,30033.0026
310,1.2891297957,103.8128084,10411,25717.3913,30170.9516
311,1.28842024182,103.812575497,10419,25691.4705,30092.493
312,1.28897061564,103.81503541,10421,25965.2384,30153.3484
313,1.28927790605,103.814048055,10429,25855.3544,30187.3278
314,1.28708384333,103.813998699,10431,25849.8597,29944.7197
315,1.28747956951,103.814189365,10439,25871.0796,29988.4769
316,1.28656898894,103.811606169,10441,25583.5907,29887.7919
317,1.2866655247,103.811953781,10449,25622.2771,29898.466
318,1.28762380355,103.817255964,10451,26212.3663,30004.4232
319,1.28754723354,103.816399203,10459,26117.016,29995.9571
320,1.29680597413,103.811691405,10461,25593.0864,31019.7449
321,1.29668400018,103.812169189,10469,25646.2595,31006.2572
322,1.2966688892,103.814689245,10471,25926.7195,31004.5841
323,1.29668099981,103.815473811,10479,26014.0347,31005.9226
324,1.28784195436,103.817971601,10481,26292.0108,30028.5447
325,1.28811638906,103.817783889,10489,26271.1203,30058.8904
326,1.28105845371,103.825280654,10501,27105.4444,29278.4565
327,1.29172303088,103.826109493,10519,27197.6908,30457.6901
328,1.27834286431,103.837312904,10589,28444.5363,28978.1796
329,1.28883434996,103.809249974,10599,25321.3683,30138.2862
330,1.28329993008,103.81547665,10651,26014.3403,29526.3129
331,1.28362333283,103.814728333,10659,25931.0591,29562.0737
332,1.31106735491,103.789322376,11009,23103.6382,32596.7277
333,1.28679632536,103.805656772,11019,24921.473,29912.936
334,1.28941805603,103.802286944,11021,24546.4429,30202.8378
335,1.29013472202,103.802021111,11029,24516.8589,30282.0834
336,1.29119666688,103.800455,11031,24342.5656,30399.51
337,1.29245762822,103.799986839,11039,24290.4651,30538.9413
338,1.29624500006,103.799523333,11041,24238.8865,30957.7301
339,1.29546093672,103.799525499,11049,24239.1264,30871.0324
340,1.29872166726,103.800297976,11051,24325.101,31231.5861
341,1.29882892738,103.800973892,11059,24400.3246,31243.4454
342,1.30265777764,103.801186944,11061,24424.0408,31666.8197
343,1.30236853114,103.801617623,11069,24471.971,31634.8357
344,1.30621305599,103.801709444,11071,24482.1952,32059.9434
345,1.30544138879,103.8018525,11079,24498.115,31974.6162
346,1.30851972208,103.802580278,11081,24579.1141,32315.0015
347,1.30946135488,103.803340874,11089,24663.7626,32419.1214
348,1.31219444094,103.803673782,11091,24700.8157,32721.3316
349,1.31305333333,103.804376667,11099,24779.0413,32816.3026
350,1.31614971116,103.805960122,11101,24955.2685,33158.6822
351,1.31552472228,103.805743056,11109,24931.1104,33089.5744
352,1.31780157268,103.80771867,11111,25150.9797,33341.3345
353,1.3174783352,103.807856068,11119,25166.2704,33305.5924
354,1.29288499886,103.807066944,11131,25078.4202,30586.1885
355,1.29319861116,103.807446949,11139,25120.7118,30620.8657
356,1.29463705123,103.805825107,11141,24940.2166,30779.9229
357,1.29506407115,103.805962801,11149,24955.5412,30827.1404
358,1.29863585809,103.802475929,11151,24567.4877,31222.0947
359,1.29800440836,103.803626568,11159,24695.5428,31152.2707
360,1.30213305587,103.798390833,11161,24112.8582,31608.8028
361,1.30270500034,103.798381667,11169,24111.839,31672.0455
362,1.30535666674,103.794797222,11171,23712.9272,31965.259
363,1.30627521364,103.794279401,11179,23655.3001,32066.8281
364,1.30722333265,103.792276389,11181,23432.385,32171.6698
365,1.3074013892,103.792542222,11189,23461.9701,32191.3579
366,1.30801640838,103.788373154,11191,22997.9927,32259.3715
367,1.30837970711,103.788431453,11199,23004.4815,32299.5431
368,1.30692642914,103.811864536,11201,25612.3639,32138.8126
369,1.30817280865,103.810383498,11209,25447.5394,32276.6323
370,1.30838779849,103.809395228,11211,25337.5544,32300.4058
371,1.30988506116,103.807164078,11219,25089.2499,32465.9679
372,1.31002225269,103.805444134,11221,24897.8364,32481.1399
373,1.31060065833,103.805225422,11229,24873.4966,32545.0973
374,1.3111531628,103.801199198,11231,24425.4165,32606.1958
375,1.311528574,103.801655173,11239,24476.1628,32647.7062
376,1.31119887958,103.792740022,11259,23483.9902,32611.2646
377,1.31223168387,103.794446218,11261,23673.8755,32725.4638
378,1.3125611263,103.794537967,11269,23684.0868,32761.8917
379,1.31473444403,103.790084167,11271,23188.4253,33002.2142
380,1.31466878866,103.790692598,11279,23256.1377,32994.9532
381,1.31622694406,103.788521944,11281,23014.5679,33167.2503
382,1.31618891406,103.789043425,11289,23072.6036,33163.0441
383,1.31792777809,103.785923333,11291,22725.3711,33355.3252
384,1.31826975613,103.785588437,11299,22688.1011,33393.1401
385,1.3180183055,103.787929231,11301,22948.6082,33365.3311
386,1.31862443864,103.788429935,11309,23004.3329,33432.3532
387,1.31989638924,103.789186944,11311,23088.5831,33572.9975
388,1.32030638022,103.789599706,11319,23134.5203,33618.3314
389,1.32123138927,103.790103611,11321,23190.6017,33720.6132
390,1.32236139694,103.79098094,11329,23288.2419,33845.562
391,1.32320918863,103.791446686,11331,23340.0764,33939.3056
392,1.32398638872,103.792047222,11339,23406.9115,34025.2433
393,1.32551506148,103.792827909,11341,23493.7969,34194.2747
394,1.32566611065,103.793073889,11349,23521.1723,34210.9765
395,1.30934571223,103.789451128,11351,23117.9637,32406.357
396,1.30931022638,103.789686084,11359,23144.112,32402.4327
397,1.30649698644,103.790581235,11361,23243.7287,32091.3573
398,1.30632596391,103.790848277,11369,23273.4477,32072.446
399,1.30917002481,103.792363232,11379,23442.0533,32386.9249
400,1.30841137831,103.793282941,11381,23544.407,32303.036
401,1.30906501025,103.792932169,11389,23505.3705,32375.3119
402,1.30906722177,103.795074444,11401,23743.7857,32375.5527
403,1.30764416725,103.794325833,11409,23660.4699,32218.1999
404,1.31102981332,103.796043992,11419,23851.6906,32592.5644
405,1.30454000019,103.798363333,11429,24109.8014,31874.9504
406,1.30606472192,103.800297778,11439,24325.0896,32043.5434
407,1.29780416693,103.797540556,11441,24018.2233,31130.1378
408,1.2984052782,103.797603333,11449,24025.2107,31196.6055
409,1.30034972237,103.797072778,11451,23966.1677,31411.613
410,1.30097055643,103.796851944,11459,23941.5919,31480.262
411,1.30113503359,103.801885843,11469,24501.8198,31498.4415
412,1.29951892596,103.803151566,11471,24642.6812,31319.7389
413,1.29938075123,103.803719858,11479,24705.9269,31304.4595
414,1.29811518928,103.806005404,11481,24960.2862,31164.5173
415,1.29845351542,103.804997205,11489,24848.0831,31201.9289
416,1.2971020286,103.807636499,11491,25141.8115,31052.4853
417,1.29685053635,103.807886634,11499,25169.649,31024.6763
418,1.2859468736,103.802518845,11511,24572.2468,29819.012
419,1.28665742206,103.803341294,11519,24663.7795,29897.5797
420,1.28857101035,103.805430031,11521,24896.2407,30109.1718
421,1.28903120628,103.806090931,11529,24969.7938,30160.0571
422,1.29108833291,103.807530833,11531,25130.045,30387.5219
423,1.29117049509,103.807861805,11539,25166.8795,30396.6066
424,1.29235984047,103.805785002,11541,24935.7505,30528.1207
425,1.29126703053,103.804095984,11551,24747.776,30407.2855
426,1.29107396013,103.802475929,11561,24567.4775,30385.9389
427,1.29256489082,103.803033213,11579,24629.5004,30550.7976
428,1.29299188093,103.80400525,11589,24737.6803,30598.0107
429,1.29420805599,103.803148889,11599,24642.3763,30732.4902
430,1.29188972171,103.802121944,11609,24528.0831,30476.1421
431,1.31907638886,103.782430556,12021,22336.6616,33482.3404
432,1.319583694,103.782439211,12029,22337.6259,33538.4356
433,1.32080085095,103.779628556,12031,22024.8304,33673.0292
434,1.32104526211,103.780189984,12039,22087.3124,33700.0536
435,1.32049172702,103.776534421,12041,21680.4829,33638.8555
436,1.32091132002,103.77655889,12049,21683.2071,33685.2519
437,1.32042895063,103.775061311,12051,21516.54,33631.9178
438,1.32072731082,103.775158978,12059,21527.4102,33664.9087
439,1.32178500197,103.770873398,12061,21050.4702,33781.8744
440,1.32130498053,103.771002876,12069,21064.8784,33728.7957
441,1.32402249969,103.772193889,12071,21197.4339,34029.2819
442,1.32383187597,103.772630944,12079,21246.0732,34008.2025
443,1.32672415132,103.775616779,12081,21578.3744,34328.0077
444,1.3265280557,103.775748333,12089,21593.0145,34306.3241
445,1.32918315474,103.777147117,12091,21748.6917,34599.9079
446,1.32804027622,103.776710824,12099,21700.1339,34473.5353
447,1.33243896385,103.777685063,12101,21808.5677,34959.9174
448,1.33111288072,103.777985853,12109,21842.0392,34813.2851
449,1.31911791053,103.772229808,12111,21201.418,33486.9572
450,1.3196459817,103.772792663,12119,21264.0596,33545.3471
451,1.31164833263,103.787151667,12121,22862.0599,32660.9736
452,1.31182111107,103.787326111,12129,22881.4742,32680.0782
453,1.31415944425,103.785061667,12131,22629.468,32938.6439
454,1.3145318593,103.78504157,12139,22627.2322,32979.8237
455,1.3157438987,103.782391548,12141,22332.3128,33113.8507
456,1.31576900485,103.782660991,12149,22362.2993,33116.6262
457,1.31865064437,103.78127575,12151,22208.1419,33435.2664
458,1.31916549214,103.777241707,12169,21759.1935,33492.2054
459,1.31679504659,103.776994944,12179,21731.7253,33230.0942
460,1.31642693675,103.780224023,12189,22091.0897,33189.3826
461,1.31547998893,103.778206225,12199,21866.526,33084.6788
462,1.32670826885,103.763995095,12201,20284.9981,34326.2847
463,1.32653202774,103.764299682,12209,20318.895,34306.7959
464,1.31721336054,103.780707121,12211,22144.8557,33276.3402
465,1.30634849193,103.819838226,13011,26499.7614,32074.9011
466,1.30673802147,103.820130799,13019,26532.3222,32117.9731
467,1.30633972969,103.814306708,13021,25884.1545,32073.9362
